label,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
F,-0.4047019914668449,0.9999999541563419,1.334702943722732e-07,-0.020211139385441924,0.9164423689288556,-0.032030340284109116,0.3452878770847174,0.6682701097332138,-0.04920586571097374,0.47801608635624887,0.38276295876436306,-0.06694004684686661,0.25652098530123957,0.2055608999073408,-0.08113119751214981,0.19543431089738594,0.0704886127103926,-0.0092098917812109,0.35803259740814625,-0.23806506205305872,-0.05110795795917511,0.3074111132728943,-0.03748548819003186,-0.08589951694011688,0.21929685180597425,0.15626191362064593,-0.1022893413901329,-0.006661587800599158,-0.03912265690771323,-0.01085913460701704,0.1411100344982696,-0.4539723713108921,-0.03260739892721176,0.2149813132080897,-0.7188508847000825,-0.0550788976252079,0.2899488971574548,-1.0,-0.07147183269262314,-0.22732453477397335,-0.03743946115731031,-0.02058885060250759,-0.08724171912250837,-0.43165356974479935,-0.03979102894663811,0.004054183903118048,-0.6929575614254591,-0.0556698776781559,0.09057702862312975,-0.9437617508756597,-0.06627153605222702,-0.47801608635624887,0.03696571279461656,-0.03448067978024483,-0.394465927801373,-0.2721915395712371,-0.04483284428715706,-0.34219590572123354,-0.49114846065247997,-0.04857410863041878,-0.28305016011356027,-0.7106779690232569,-0.05176006257534027
F,-0.433679641523689,0.9999999085332948,1.424019444584701e-07,-0.03879939888081339,0.9148015995697406,-0.030985454097390175,0.35191599880727414,0.661970247710131,-0.047524940222501755,0.4854970849561051,0.36000023781343354,-0.06471944600343704,0.2552832540926777,0.17862761526176857,-0.0786479189991951,0.18626449061277203,0.07548829500573496,-0.007749663665890694,0.3382201402367524,-0.24192751446545943,-0.04882713779807091,0.2867915217681612,-0.06635845435902878,-0.08333516120910645,0.20124307825708365,0.11895107811805425,-0.09974455088376999,-0.018960910788863746,-0.03472121862920678,-0.009747689589858055,0.13305263725951116,-0.45451497950231134,-0.030461931601166725,0.20973283490076777,-0.7246303373109154,-0.05199094116687775,0.28835450482669805,-1.0,-0.06790520995855331,-0.23636364052121386,-0.036552382067403646,-0.019906319677829742,-0.10320659401771161,-0.43642606654751603,-0.03804942965507507,-0.008143326497721565,-0.6976963195627159,-0.053157009184360504,0.0856542247556467,-0.9440058666744718,-0.06361163407564163,-0.4854970849561051,0.03131115692576745,-0.03428822383284569,-0.4082959844287081,-0.28513437373661615,-0.044508058577775955,-0.3554647240358037,-0.505296105164759,-0.048386212438344955,-0.29311873110069203,-0.7280249411411752,-0.051860224455595016
F,-0.4625540413503404,1.000000046254419,1.400345723823193e-07,-0.06497473861165326,0.9159964709728544,-0.028909940272569656,0.3307040625626169,0.6583754541490121,-0.04490575194358826,0.49501826031949964,0.36788567720817206,-0.06206955760717392,0.27295301531631827,0.19382881868619317,-0.07604917883872986,0.17373710172401322,0.07142871019182817,-0.005680466070771217,0.3362249900044201,-0.2492211680942939,-0.04628884419798851,0.29077262271251086,-0.07324882157616928,-0.08085467666387558,0.20634350677691993,0.11786111611172774,-0.09712392836809158,-0.030737125221258012,-0.03513027742105342,-0.008509289473295212,0.1285636485781669,-0.45034944288402595,-0.02865486778318882,0.20652260388696234,-0.7224971225125992,-0.05036605894565582,0.2883081872726711,-1.0,-0.06644493341445923,-0.24818932451711775,-0.03537995877436151,-0.019294528290629387,-0.10718568873477327,-0.4339752860789556,-0.036363113671541214,-0.011067433577266804,-0.6977134498044271,-0.0509488545358181,0.08496127302521847,-0.9455020722904762,-0.06127377226948738,-0.49501826031949964,0.03302292609524451,-0.03422058746218681,-0.4136804197088969,-0.28437804180622395,-0.042871419340372086,-0.3626527297785394,-0.5021955585026816,-0.04554379731416702,-0.29946355050029705,-0.7209536125533753,-0.04841175675392151
F,-0.48953987486606965,1.0,1.2607803512310056e-07,-0.07415106586821821,0.9179643343732816,-0.026080435141921043,0.3434201227151531,0.6477426950091932,-0.03835054486989975,0.49817576007241215,0.33661990993834007,-0.05170706659555435,0.2707698797981077,0.1652402809560973,-0.06229120120406151,0.171615318040866,0.07589499483175326,-0.001587442820891738,0.338066121433957,-0.2564667333090196,-0.03751383349299431,0.30861656333322623,-0.11134387643071621,-0.06933703273534775,0.24218616837335338,0.06691585111670033,-0.08483877778053284,-0.034840455183647555,-0.03906996124287358,-0.004333609249442816,0.12489153295678514,-0.46221652591776535,-0.021264849230647087,0.20833764807924518,-0.7345274786325594,-0.041601166129112244,0.29092623107259546,-1.0,-0.05706173554062843,-0.2509628339755061,-0.04807773345452415,-0.014566709287464619,-0.10533193938695334,-0.4509869745064655,-0.02949332445859909,-0.004488863231373053,-0.71383559495307,-0.04406506195664406,0.0909332228506424,-0.9556743947860232,-0.05479878559708595,-0.49817576007241215,0.010155841063657304,-0.02864440530538559,-0.4177473530451083,-0.3063166935314715,-0.03702045604586601,-0.37364671301396657,-0.5236216276481359,-0.04040222615003586,-0.31968114657601293,-0.7418448467761289,-0.04388727247714996
F,-0.47405097547640374,0.9999999053091816,9.928908895062705e-08,-0.06567579984860832,0.9127466719491518,-0.027304494753479958,0.3419365465463134,0.6568203050445776,-0.04175463691353798,0.49266160361173505,0.34451957003550715,-0.0574028342962265,0.26871213669263533,0.1459529238914972,-0.06998559832572937,0.18817210359251282,0.0738278744392173,-0.0030464911833405495,0.3475734909645074,-0.24265828943309176,-0.04154139384627342,0.2980545487291261,-0.07231916562996002,-0.07421302795410156,0.21486033198979687,0.11832612010242516,-0.08968820422887802,-0.019309304338752237,-0.041415964834102634,-0.005993084982037544,0.13710572400315663,-0.4629623492261772,-0.024564769119024277,0.2178769920817644,-0.7313816545629707,-0.04465298354625702,0.3028233677244073,-1.0,-0.059659890830516815,-0.24025252715590634,-0.04961173923739424,-0.01680857129395008,-0.09141390057426194,-0.4538647394686292,-0.03354411572217941,0.009590712194264652,-0.715449072153078,-0.04764267057180405,0.10557481777225457,-0.9589710838860278,-0.057667773216962814,-0.49266160361173505,0.014370562669887165,-0.03152152895927429,-0.41390781810954325,-0.29905424704417877,-0.04124784469604492,-0.36603715894971217,-0.5192033926583935,-0.04480084031820297,-0.310402326136768,-0.7421755556409877,-0.04808718338608742
M,-0.48695281068471885,1.0,1.618581890738824e-08,0.11189991865978048,0.7364326300424536,-0.00455987686291337,0.34688830929051945,0.1580395529868845,-0.008453124202787876,0.13765407134597607,-0.3133649552427704,-0.01706407591700554,-0.10413574450586145,-0.664078892201432,-0.022736044600605965,0.19320951088904775,-0.21491243029679938,0.014303659088909626,0.3942195465102942,-0.6099890770379353,-0.007052821572870016,0.5353730184197661,-0.32574364195515687,-0.024893660098314285,0.514752804853158,0.025020567079848996,-0.033998847007751465,-0.061297129394833255,-0.31508194000406664,0.004622151143848896,0.1574532258933986,-0.8276603615428516,-0.019577590748667717,0.4011954545071353,-0.5277390102727507,-0.037388790398836136,0.44754816509628303,-0.14194088730833482,-0.04496913403272629,-0.3087177271638513,-0.3671124562371908,-0.00907475221902132,-0.04909230672494206,-1.0,-0.03766203299164772,0.19346968821954327,-0.6635480190752366,-0.05138397961854935,0.24856571832648433,-0.2871362341558851,-0.05594060942530632,-0.5353730184197661,-0.32487741540891735,-0.022906921803951263,-0.06627824140233415,-0.39461298351393,-0.0512842983007431,0.09468459415314097,-0.0535409214314734,-0.06364071369171143,0.08787945653255856,0.2579151644016776,-0.06902880221605301
M,-0.4812286177519568,1.0,2.6789692242346064e-08,0.12035276579827918,0.7144808838789377,-0.002222515409812331,0.34242978715647165,0.14863665490437114,-0.0062599689699709415,0.1396738303166636,-0.29783933679082314,-0.015804853290319443,-0.11105420160236631,-0.6241819279483571,-0.0222201906144619,0.18462278751251718,-0.24990264320524952,0.016057483851909637,0.3945445736441562,-0.6457034137064983,-0.006569359451532364,0.5398000653326972,-0.3427744490543796,-0.025195281952619553,0.5159424779982874,0.02228995641692229,-0.03418850526213646,-0.07081159839204956,-0.33968887514309315,0.0049788737669587135,0.15028120211239823,-0.8522178081672332,-0.0200347863137722,0.40802523038928795,-0.5501964557434817,-0.03735506907105446,0.4530729481021944,-0.1550060929239551,-0.04398653283715248,-0.319718560216264,-0.378869110548477,-0.010210228152573109,-0.0481388295971117,-1.0,-0.03881113976240158,0.2098353322210725,-0.6557511425722669,-0.05119655281305313,0.26793020646562954,-0.2704171408876463,-0.05409348011016846,-0.5398000653326972,-0.3232035604243226,-0.025520334020256996,-0.06464168123012531,-0.41824286734085847,-0.0526726059615612,0.10485874823198292,-0.08590757415480342,-0.06338363140821457,0.09584692796720166,0.22880742752927877,-0.06712979078292847
M,-0.33581452264181216,1.0,-1.6070340613794087e-09,0.1686054176332383,0.6229339592553743,-0.0015264151152223349,0.28694468135150675,0.03812911403012756,-0.004806606099009514,0.12988065779987448,-0.3791317375602043,-0.012940690852701664,-0.10163335245447815,-0.6822645892146838,-0.017490452155470848,0.06915041349704933,-0.3930068179708155,0.010127232410013676,0.19144796644384518,-0.8296926249112958,-0.0089185182005167,0.4367386344421003,-0.5341798259160875,-0.020679417997598648,0.4897456866777295,-0.16978232317900183,-0.02475569397211075,-0.12431553206373858,-0.42331156583466234,4.217727109789848e-05,0.04700091119579059,-0.9333948972878502,-0.022786889225244522,0.36522151742753334,-0.6326609802158648,-0.035647209733724594,0.47175918017377577,-0.25583014763321393,-0.03930635750293732,-0.3162501089763752,-0.41924699270406607,-0.013208398595452309,-0.08153783372811148,-1.0,-0.04031941667199135,0.2293825148988098,-0.6695691657822122,-0.04961053282022476,0.3294997495017353,-0.2911358989837545,-0.050353098660707474,-0.4897456866777295,-0.33530283483222195,-0.02645731531083584,0.0021497334215783205,-0.47013371253836383,-0.05222057178616524,0.22925673513304787,-0.1557273777033511,-0.06116814166307449,0.27629710973034627,0.15907264779849642,-0.06339959055185318
M,-0.36819496211673614,1.0,3.938122272728606e-09,0.14939004239961387,0.658812450305129,-0.002949809655547142,0.2997890233668538,0.04887551897968544,-0.0064262705855071545,0.17053753577530006,-0.39273065930698564,-0.014235674403607845,-0.0479206564429588,-0.7222848925589379,-0.018323851749300957,0.06936488703116582,-0.3647203968780105,0.011358206160366535,0.23352433521531274,-0.7820279312713675,-0.008570212870836258,0.46210107411019896,-0.47398121759193423,-0.022380368784070015,0.50266018021338,-0.11609082369811956,-0.028008166700601578,-0.14052702099151407,-0.4129914660011977,0.0018021287396550179,0.07212749125270129,-0.9321216830864195,-0.02056056447327137,0.39066655717939425,-0.6294849758760818,-0.033236466348171234,0.4951026743601504,-0.2508931557770225,-0.03678959235548973,-0.3413809416038951,-0.41936138210323715,-0.011384639889001846,-0.06604918515432698,-1.0,-0.03738515079021454,0.23886047783183156,-0.6565587215625169,-0.04570590704679489,0.3329309809592287,-0.2844427264734216,-0.046148426830768585,-0.50266018021338,-0.3438641930554359,-0.024873269721865654,0.009196129758440367,-0.4355893185819262,-0.049551475793123245,0.21781104232550966,-0.11910017484583324,-0.058131664991378784,0.2503290826902625,0.17492153968479682,-0.06045965477824211
M,-0.4748134026509895,1.0,-1.2302648144668638e-07,0.09329589020025474,0.7299341534441025,-0.00281123467721045,0.2831346217491546,0.07513996400269882,-0.003374290419742465,0.033170554334056704,-0.3599981458033676,-0.008094271644949913,-0.23559524753750796,-0.661214495784186,-0.00974646583199501,0.25420614422368837,-0.25222477257871945,0.015664076432585716,0.4860779481989836,-0.6256786367199864,-0.005073524545878172,0.5447283549257441,-0.3430478989258151,-0.023278309032320976,0.4514944719505351,-0.0050251437792530745,-0.03316078707575798,-0.024207199249531974,-0.3420347129088056,0.005843344610184431,0.17592081857965228,-0.8421654247412139,-0.01720428094267845,0.35955250649909465,-0.5339226929436831,-0.03435560315847397,0.36938637078183434,-0.14930301320498038,-0.04176110029220581,-0.2955345617285688,-0.37904068501729354,-0.007973143830895424,-0.07321397745194554,-1.0,-0.0350949689745903,0.15300794490146344,-0.6698771459278335,-0.050318643450737,0.1921594873989128,-0.31264599729064546,-0.0566544234752655,-0.5447283549257441,-0.3248821900349874,-0.021835865452885628,-0.10038157018849143,-0.3461533772791982,-0.05112416297197342,0.058850876687345274,-0.0032338573897035196,-0.06678840517997742,0.04148915468048445,0.2790805231543557,-0.07505131512880325
M,-0.5102856730399076,1.0,-1.384654098046667e-07,0.04863442857074963,0.806874997029623,-0.012289567850530148,0.32159900741881364,0.16302825184995082,-0.01775619573891163,0.09908420305972597,-0.3358067662812305,-0.02493462897837162,-0.17088653278583343,-0.699933701184824,-0.028766324743628502,0.2858184398629349,-0.19682312236527558,0.0037579345516860485,0.5511571697772455,-0.596051596637058,-0.019493449479341507,0.5403925234422154,-0.30582734505325293,-0.03896738961338997,0.3924303208957707,0.044926952488225425,-0.049376487731933594,0.006514185332515886,-0.3044508723403244,-0.0015847627073526382,0.23428299257168114,-0.8244020036975254,-0.026055173948407173,0.3167477876631925,-0.5035267286406129,-0.0434919036924839,0.2432668978808142,-0.10753121272176835,-0.05096419155597687,-0.27529736444387415,-0.36009910365902925,-0.011364822275936604,-0.027452075937094544,-1.0,-0.039170362055301666,0.13686234916425472,-0.6823713470303359,-0.05506962537765503,0.10772473278488293,-0.3216469790077515,-0.06198776885867119,-0.5511571697772455,-0.33367255038947585,-0.02172214910387993,-0.14602982377347193,-0.35364209808422564,-0.05133248120546341,0.004796119261825665,-0.011694374343546678,-0.0672941729426384,-0.032433101168665136,0.2693029950905609,-0.07579954713582993
M,-0.523160214255276,1.0,-2.1753841394911433e-07,0.02931456192445304,0.8051059595950897,-0.01393574196845293,0.30906499631066114,0.11633577960520072,-0.018468111753463745,0.01747026368502337,-0.4005986324789712,-0.024021564051508904,-0.2819234134261447,-0.7509360539752445,-0.025920022279024124,0.3364004781316069,-0.21552682318162392,0.003476732410490513,0.5821481730855929,-0.6009236723391506,-0.018414324149489403,0.5019779749405442,-0.25370448719790656,-0.03572899475693703,0.3546114296563393,0.11514464258534354,-0.04520924761891365,0.04787001942114308,-0.3262388476671572,-0.0012597001623362303,0.28593827992588855,-0.829519390541497,-0.02721068263053894,0.2538294087218089,-0.4464939924484596,-0.04326939955353737,0.14682371972396535,-0.004285821971051285,-0.048373185098171234,-0.25880889194303425,-0.3827920943806122,-0.010621260851621628,-0.036076025151070064,-1.0,-0.038865141570568085,0.04299297337388037,-0.6758052465058367,-0.05466149374842644,-0.014225505225248599,-0.3164176836134896,-0.0607311949133873,-0.5821481730855929,-0.3551465571849045,-0.020622355863451958,-0.22741708095669308,-0.34744761089300447,-0.04984520003199577,-0.08932658762185469,0.0062865480250089995,-0.06603370606899261,-0.10880458942929155,0.28868358094446006,-0.07456701993942261
M,-0.5511655599467159,1.0,-2.5385125468346814e-07,-0.03286125447414981,0.8134973631683756,-0.01956050656735897,0.2544108642976143,0.14670288306273924,-0.026302294805645943,-0.052742378657795824,-0.39655843291095105,-0.033315565437078476,-0.26281176365074316,-0.8220838482560959,-0.03632326424121857,0.3858471852894963,-0.16826421817738502,4.075668039149605e-05,0.6036993681931676,-0.5313974178734593,-0.022880399599671364,0.4444329521060681,-0.15539870066690506,-0.04043766111135483,0.2967265860106405,0.19801337847958692,-0.05045625939965248,0.08548529310704298,-0.2936937734433026,-0.0030034075025469065,0.344025944730394,-0.7711249562728173,-0.03042394109070301,0.20328766293592748,-0.3379406739091694,-0.046644847840070724,0.07820225661382132,0.0760076082386089,-0.051653966307640076,-0.24132854537668275,-0.35741630491037335,-0.01093412283807993,-0.008630435516916451,-1.0,-0.04116510599851608,-0.028879003924866507,-0.6120570159755151,-0.054380226880311966,-0.11590768701548243,-0.25363676212684355,-0.05800122022628784,-0.6036993681931676,-0.3302808750794466,-0.019875861704349518,-0.29505522728622796,-0.35815973496182874,-0.05107912793755531,-0.20652135847204703,0.02986152120511145,-0.06512369215488434,-0.2308820097925594,0.3119241940512395,-0.07122188061475754
M,-0.608899015328558,1.0,-2.913890853051271e-07,-0.0815441735987169,0.8442632908989902,-0.02229384519159794,0.25443544798084317,0.16802722897332945,-0.029072899371385574,-0.09013952842579791,-0.39689674285061916,-0.035578154027462006,-0.32301915699539313,-0.823313884900712,-0.03812111169099808,0.41931588733082403,-0.14023236532757868,0.0003276350034866482,0.608899015328558,-0.4885749547518625,-0.02229407988488674,0.38335398763989825,-0.10440294192904907,-0.040173791348934174,0.21185196283848926,0.23727379712879929,-0.05104999244213104,0.09559446268204941,-0.28747769438388093,-0.0016375683480873704,0.34166535437647055,-0.7639739002596821,-0.030211955308914185,0.13130319253534306,-0.31151306555395075,-0.047853022813797,-0.016348004392735524,0.09670657886503166,-0.05346819758415222,-0.24364388461888148,-0.36379088553554734,-0.008734029717743397,-0.0056964009598799055,-1.0,-0.03972027823328972,-0.08168652192251762,-0.5873734489167755,-0.05398649722337723,-0.1900492630289717,-0.2336469401718275,-0.0577993169426918,-0.6035464635915501,-0.3504873678600732,-0.01703871414065361,-0.3310766453372405,-0.3877339054440909,-0.04805182293057442,-0.27149479592679987,-0.0003485463991048934,-0.06265401095151901,-0.2960615053032712,0.2554956563857952,-0.06912190467119217
M,-0.6168051542908038,1.0,-3.0166773967721383e-07,-0.04867808699510989,0.8052233336209427,-0.02769041247665882,0.2560236956937423,0.17356626539777076,-0.03781909868121147,-0.07114510040093736,-0.3836599937156946,-0.0464639738202095,-0.3206593763087986,-0.8005202993756225,-0.051262017339468,0.4784217988977517,-0.12486513650212512,-0.0012583923526108265,0.6168051542908038,-0.41402341670439985,-0.026987990364432335,0.3067109038003139,-0.03509090817164426,-0.04815686494112015,0.08808703075024511,0.3130987319743751,-0.06064017117023468,0.15104446531477017,-0.2902166328207671,-0.0002605655463412404,0.3643756635424999,-0.7791534952781095,-0.03314141556620598,0.04846391335847553,-0.2868019557766252,-0.05215144157409668,-0.13050269387169158,0.17257297713870487,-0.05663038417696953,-0.17386390376044644,-0.372176673026397,-0.005004380829632282,0.07010904372217204,-1.0,-0.03842707350850105,-0.07752091031752485,-0.5980895777919842,-0.05148732289671898,-0.19008440712319635,-0.2290226496080349,-0.05212269350886345,-0.5109004352018243,-0.35222752600357216,-0.011402677744626999,-0.31260167342217066,-0.4814625838076608,-0.04087775945663452,-0.3154827398344812,-0.11152304724658821,-0.05185781046748161,-0.3337556300355981,0.1616554262805474,-0.05451665446162224
M,-0.6721634417171748,1.0,-5.49140679595439e-07,-0.6671852303506769,0.3542756016219681,-0.008134798146784306,-0.4831367210995784,-0.22780638513302257,-0.012806884944438934,-0.29173323782086075,-0.6379316986677049,-0.021930482238531113,-0.18157615647465805,-1.0,-0.028586361557245255,0.058876612780837397,-0.5132115931548519,0.01657412387430668,0.2302730042942986,-0.9473885264268594,-0.010737949050962925,-0.11138488128101863,-0.5523963734167383,-0.029918696731328964,-0.35896973027461687,-0.18194678094239491,-0.03697380796074867,0.2723093622231089,-0.3626146073521789,0.010267404839396477,0.4108804485693824,-0.8667678052491605,-0.02216796763241291,-0.009308255456206737,-0.4193517753870593,-0.03566447272896767,-0.2680057465157985,-0.013805828614000664,-0.03390000760555267,0.4695543243015158,-0.1379271296931208,-0.0007168282754719257,0.5153375997402673,-0.6292904239130455,-0.03292962908744812,0.0858217372459762,-0.20685718872606418,-0.032612066715955734,-0.15836899074576594,0.186159913035392,-0.02027978003025055,0.6414979177122302,0.14788337325064266,-0.012464779429137707,0.6721634417171748,-0.27513379480573885,-0.03319086506962776,0.3284830233926123,-0.041197816711015585,-0.028558271005749702,0.1425142905878586,0.24970807835916833,-0.016976438462734222
M,-0.6677745935104438,1.0,-6.451058993661718e-07,-0.6876384166831477,0.2961197134195002,-0.00047997816000133753,-0.49425407771253976,-0.30946414530607563,-0.0015080026350915432,-0.31062933318427666,-0.6882362752866064,-0.009267893619835377,-0.24143581124080982,-0.9926549817366969,-0.015177465043962002,0.08027460018595299,-0.5751228872235916,0.026079051196575165,0.18288447506198877,-1.0,-0.002056007506325841,-0.1796106273394322,-0.616431650173412,-0.021059105172753334,-0.43595730095100194,-0.24800104102340717,-0.026944877579808235,0.3071831683177129,-0.38025605117107125,0.015837300568819046,0.318022059086623,-0.8225250905688584,-0.016939779743552208,-0.10615902059777316,-0.3699052736344623,-0.029247988015413284,-0.3676153959671736,0.037780711837137514,-0.02604086697101593,0.5127354474344594,-0.1323411687196676,0.0006211853469721973,0.4282313336296666,-0.541055182607219,-0.031214196234941483,-0.0037780711837137513,-0.09289923416778385,-0.030660562217235565,-0.24844313774566096,0.31208788743987814,-0.01755421981215477,0.6876384166831477,0.17394240797899582,-0.015033516101539135,0.6254237390719689,-0.23619767268607714,-0.03389790281653404,0.2845416212657869,-0.0033457652082785573,-0.028757890686392784,0.08271552237461569,0.2942117638849256,-0.016586963087320328
M,-0.7285857283677603,1.0,-6.805355496908305e-07,-0.7262213433759472,0.27539212298460164,0.0012620016932487488,-0.5445447621923633,-0.3204074309652483,0.00010691118222894147,-0.34508319999110554,-0.6984129659752716,-0.007897436618804932,-0.21362429106556563,-1.0,-0.01460100244730711,0.08957845086786469,-0.6157701340786511,0.02905753254890442,0.09052635675081677,-0.9965576993323594,0.0011134169762954116,-0.26581847082302296,-0.6043244305615904,-0.020168151706457138,-0.5370662402584558,-0.22655434776956096,-0.0280603114515543,0.33641773347920734,-0.4311768504383482,0.01815251260995865,0.22817749761813094,-0.8331129742062364,-0.012639774940907955,-0.18527085881599992,-0.38206722026330836,-0.02667444385588169,-0.478594470405557,0.02722010550339523,-0.02596762590110302,0.5533411351163983,-0.1841731278544995,0.0024981587193906307,0.3401541252645251,-0.567856235350362,-0.027935823425650597,-0.08884125051129714,-0.10209821459792992,-0.028775103390216827,-0.3632227042646619,0.3104025946009533,-0.01772971637547016,0.7285857283677603,0.12301921114361455,-0.013566315174102783,0.5065429893967599,-0.26274746019144973,-0.03332062438130379,0.14578392587612704,0.016689491604326225,-0.029337111860513687,-0.06938927496318033,0.32850928260954937,-0.018099088221788406
M,-0.7087499632532138,1.0,-6.833984116383363e-07,-0.7468749807192788,0.30653679051936544,0.00018645690579432994,-0.5819877053419483,-0.3031713293045548,-0.0013642814010381699,-0.36436380153033576,-0.6960421987389592,-0.009274174459278584,-0.2078152338928402,-0.9998103684368879,-0.015748891979455948,0.08648641929516579,-0.5976194252403422,0.026515763252973557,0.09759937329036712,-1.0,-0.0021306052803993225,-0.2710596285108605,-0.6215828664525614,-0.022955898195505142,-0.5454075046192072,-0.24200163101290836,-0.03033941611647606,0.3396832082248925,-0.41099347703716016,0.016290981322526932,0.23010556217501776,-0.8245281984856332,-0.014822233468294144,-0.19193735589362196,-0.38112968149518955,-0.027736693620681763,-0.48742361658784406,0.02690100651715594,-0.026199130341410637,0.5639224408721527,-0.16985743698697403,0.0011891170870512724,0.3390226734021862,-0.5501353189058494,-0.030010588467121124,-0.10101510047932326,-0.07366433144621196,-0.029743341729044914,-0.37922510917878466,0.3405695770000323,-0.017888814210891724,0.7468749807192788,0.13006311736869058,-0.014353076927363873,0.4907388118285092,-0.2475276217879226,-0.035183392465114594,0.11589945426032258,0.05936266374095712,-0.031065335497260094,-0.0974021201716084,0.3856064381095203,-0.019538283348083496
M,-0.7023150953333472,1.0,-6.929454343662655e-07,-0.7215227157683008,0.2797221582862569,0.0013183339033275843,-0.5642066432163891,-0.3011237345687394,0.00021897013357374817,-0.37903035877499974,-0.6811984483817127,-0.007511083036661148,-0.2439649519114974,-1.0,-0.013784770853817463,0.10872271078203752,-0.6038689841512511,0.029259517788887024,0.05618459146698982,-0.99683247624513,0.001296018366701901,-0.3112104109615875,-0.6078052828569152,-0.019526463001966476,-0.5641658627059115,-0.23647754333930943,-0.026988785713911057,0.36463555089973115,-0.42595002784739006,0.018527802079916,0.18980968056305597,-0.8327313459215705,-0.012440992519259453,-0.23613794319310508,-0.39029325906175444,-0.02618073672056198,-0.5106805314466263,0.0206581778502171,-0.025109168142080307,0.5698541206346267,-0.18809351558719262,0.00299492827616632,0.28102838118736284,-0.5636314421297399,-0.02820267342031002,-0.15310526224405888,-0.10123458988652244,-0.029232695698738098,-0.4092848674477589,0.31337694236102237,-0.01797388307750225,0.7215227157683008,0.10567165189115166,-0.012859247624874115,0.44428754533826675,-0.26778896174868255,-0.03342011943459511,0.08849878304011582,0.004926695251608181,-0.03021390177309513,-0.10692712175520029,0.31199788439971843,-0.01920512691140175
M,-0.6174962946382737,1.0,-5.357531449590169e-07,-0.7025895017505474,0.44568319471925266,-0.01176315639168024,-0.5210054128379641,-0.16340369060792592,-0.015115849673748016,-0.30353679334926426,-0.5375688014750718,-0.02215443179011345,-0.2146613728809394,-0.8749593585462052,-0.025804145261645317,-0.11225732545881707,-0.5821016450358942,0.016192739829421043,0.1405500281846395,-1.0,-0.011293389834463596,-0.10639296811440865,-0.5959570305626302,-0.028945568948984146,-0.2846087721147522,-0.2306366645896033,-0.03434385359287262,0.15502913211946862,-0.41574710873037085,0.011726072058081627,0.37602307929367057,-0.8482817816596818,-0.02053082175552845,0.04124385069222553,-0.38662637785981185,-0.03248252719640732,-0.17266279208864063,-0.0026645038034920523,-0.028935320675373077,0.3948510863737822,-0.19648679731814786,0.001703681075014174,0.5195087969213451,-0.574146923361671,-0.029344476759433746,0.17455963587997514,-0.15185548091694825,-0.02864358201622963,-0.03748595584631969,0.21320645807150618,-0.015911342576146126,0.5995211479843852,0.0637252001503295,-0.009708799421787262,0.7025895017505474,-0.3233276935511507,-0.0282894354313612,0.4224234816793849,-0.07766672800525622,-0.023202957585453987,0.24760113738699494,0.20565059421508883,-0.011570194736123085
M,-0.584270468486223,1.0,-3.792935387991747e-07,-0.058701472650557814,0.7457483097489357,-0.02538556605577469,0.23278846297103734,0.12973329769696837,-0.033997565507888794,0.004078069979690729,-0.35508463129079726,-0.042499177157878876,-0.2364020364750323,-0.7428543230233444,-0.04760749638080597,0.35166268419038543,-0.25651408359405525,0.004814477171748877,0.584270468486223,-0.5439008435430503,-0.020785756409168243,0.3341048326483321,-0.10904851152462428,-0.04152749478816986,0.13361669566442794,0.2721762495370881,-0.05232659727334976,0.11319679513071382,-0.3808280911137453,0.00683724507689476,0.33387435415604994,-0.8343942889405143,-0.024518804624676704,0.07852690330167848,-0.3112696821429956,-0.042983345687389374,-0.06808491058134167,0.1414254716104413,-0.046937208622694016,-0.11208951060279262,-0.43520850360274926,0.0030058170668780804,0.0967026018305425,-1.0,-0.029171066358685493,-0.04277063463652184,-0.5247080763532441,-0.039068132638931274,-0.14893923508633353,-0.07829724794686878,-0.03621291369199753,-0.33007326993583397,-0.40150859697123276,-0.0025726540479809046,-0.1676241264556466,-0.6958533379747311,-0.028906134888529778,-0.22082284278922107,-0.3356758728282238,-0.03555526211857796,-0.2654087424937065,0.0009086614558223353,-0.03406328335404396
